, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, BRISK, 12, 8.95978, 12.1174
FAST, BRISK, 13, 9.96439, 12.7784
FAST, BRISK, 14, 9.59863, 11.6077
FAST, BRISK, 15, 8.57352, 11.4079
FAST, BRISK, 16, 9.51617, 12.2566
FAST, BRISK, 17, 9.54658, 9.2933
FAST, BRISK, 18, 8.3988, 11.8606
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, BRIEF, 1, 12.5156, 11.1776
FAST, BRIEF, 2, 12.6142, 13.0069
FAST, BRIEF, 3, 14.091, 14.8206
FAST, BRIEF, 4, 16.6894, 13.6686
FAST, BRIEF, 5, 15.9082, -inf
FAST, BRIEF, 6, 12.6787, 41.7823
FAST, BRIEF, 7, 11.9844, 12.7583
FAST, BRIEF, 8, 13.1241, 12.7664
FAST, BRIEF, 9, 13.0241, 13.9231
FAST, BRIEF, 10, 11.1746, 16.2141
FAST, BRIEF, 11, 12.8086, 13.6355
FAST, BRIEF, 12, 8.95978, 12.9831
FAST, BRIEF, 13, 9.96439, 13.1487
FAST, BRIEF, 14, 9.59863, 11.7034
FAST, BRIEF, 15, 8.57352, 12.6071
FAST, BRIEF, 16, 9.51617, 13.0069
FAST, BRIEF, 17, 9.54658, 11.2586
FAST, BRIEF, 18, 8.3988, 13.7908
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, ORB, 1, 12.5156, 11.9993
FAST, ORB, 2, 12.6142, 12.9793
FAST, ORB, 3, 14.091, 16.6163
FAST, ORB, 4, 16.6894, 13.7508
FAST, ORB, 5, 15.9082, -inf
FAST, ORB, 6, 12.6787, 55.9788
FAST, ORB, 7, 11.9844, 12.4264
FAST, ORB, 8, 13.1241, 12.186
FAST, ORB, 9, 13.0241, 12.8711
FAST, ORB, 10, 11.1746, -inf
FAST, ORB, 11, 12.8086, 14.1395
FAST, ORB, 12, 8.95978, 13.1636
FAST, ORB, 13, 9.96439, 13.5629
FAST, ORB, 14, 9.59863, 11.1115
FAST, ORB, 15, 8.57352, 10.8439
FAST, ORB, 16, 9.51617, 11.3939
FAST, ORB, 17, 9.54658, 12.1656
FAST, ORB, 18, 8.3988, 13.7843
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, ORB, 1, 12.5156, 11.9993
FAST, ORB, 2, 12.6142, 12.9793
FAST, ORB, 3, 14.091, 16.6163
FAST, ORB, 4, 16.6894, 13.7508
FAST, ORB, 5, 15.9082, -inf
FAST, ORB, 6, 12.6787, 55.9788
FAST, ORB, 7, 11.9844, 12.4264
FAST, ORB, 8, 13.1241, 12.186
FAST, ORB, 9, 13.0241, 12.8711
FAST, ORB, 10, 11.1746, -inf
FAST, ORB, 11, 12.8086, 14.1395
FAST, ORB, 12, 8.95978, 13.1636
FAST, ORB, 13, 9.96439, 13.5629
FAST, ORB, 14, 9.59863, 11.1115
FAST, ORB, 15, 8.57352, 10.8439
FAST, ORB, 16, 9.51617, 11.3939
FAST, ORB, 17, 9.54658, 12.1656
FAST, ORB, 18, 8.3988, 13.7843
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, FREAK, 1, 12.5156, 11.9002
FAST, FREAK, 2, 12.6142, 13.8852
FAST, FREAK, 3, 14.091, 13.2228
FAST, FREAK, 4, 16.6894, 13.8462
FAST, FREAK, 5, 15.9082, 44.8072
FAST, FREAK, 6, 12.6787, 12.5009
FAST, FREAK, 7, 11.9844, 12.2695
FAST, FREAK, 8, 13.1241, 11.5467
FAST, FREAK, 9, 13.0241, -inf
FAST, FREAK, 10, 11.1746, 13.4169
FAST, FREAK, 11, 12.8086, 13.0373
FAST, FREAK, 12, 8.95978, 12.1376
FAST, FREAK, 13, 9.96439, 11.9908
FAST, FREAK, 14, 9.59863, 11.2961
FAST, FREAK, 15, 8.57352, 13.4268
FAST, FREAK, 16, 9.51617, 12.0008
FAST, FREAK, 17, 9.54658, 8.79801
FAST, FREAK, 18, 8.3988, 12.0558
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
FAST, SIFT, 1, 12.5156, 12.313
FAST, SIFT, 2, 12.6142, 12.826
FAST, SIFT, 3, 14.091, 18.7478
FAST, SIFT, 4, 16.6894, 15.4897
FAST, SIFT, 5, 15.9082, -inf
FAST, SIFT, 6, 12.6787, 74.5672
FAST, SIFT, 7, 11.9844, 12.7282
FAST, SIFT, 8, 13.1241, 12.6536
FAST, SIFT, 9, 13.0241, 13.8873
FAST, SIFT, 10, 11.1746, 14.0112
FAST, SIFT, 11, 12.8086, 13.7238
FAST, SIFT, 12, 8.95978, 13.0717
FAST, SIFT, 13, 9.96439, 12.9215
FAST, SIFT, 14, 9.59863, 12.879
FAST, SIFT, 15, 8.57352, 12.6071
FAST, SIFT, 16, 9.51617, 12.9069
FAST, SIFT, 17, 9.54658, 10.4572
FAST, SIFT, 18, 8.3988, 13.1502
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
BRISK, BRISK, 1, 12.5156, 13.031
BRISK, BRISK, 2, 12.6142, 23.1027
BRISK, BRISK, 3, 14.091, 17.5172
BRISK, BRISK, 4, 16.6894, 15.2031
BRISK, BRISK, 5, 15.9082, 28.2877
BRISK, BRISK, 6, 12.6787, 17.6743
BRISK, BRISK, 7, 11.9844, 16.8563
BRISK, BRISK, 8, 13.1241, 23.0521
BRISK, BRISK, 9, 13.0241, 15.1936
BRISK, BRISK, 10, 11.1746, 13.4121
BRISK, BRISK, 11, 12.8086, 12.4948
BRISK, BRISK, 12, 8.95978, 11.0107
BRISK, BRISK, 13, 9.96439, 11.8505
BRISK, BRISK, 14, 9.59863, 12.0376
BRISK, BRISK, 15, 8.57352, 16.061
BRISK, BRISK, 16, 9.51617, 11.2969
BRISK, BRISK, 17, 9.54658, 9.70123
BRISK, BRISK, 18, 8.3988, 11.6176
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
BRISK, BRIEF, 1, 12.5156, 14.863
BRISK, BRIEF, 2, 12.6142, 23.7824
BRISK, BRIEF, 3, 14.091, 18.0446
BRISK, BRIEF, 4, 16.6894, 22.7832
BRISK, BRIEF, 5, 15.9082, 25.5059
BRISK, BRIEF, 6, 12.6787, 56.735
BRISK, BRIEF, 7, 11.9844, 25.2647
BRISK, BRIEF, 8, 13.1241, 18.4064
BRISK, BRIEF, 9, 13.0241, 20.3103
BRISK, BRIEF, 10, 11.1746, 18.4689
BRISK, BRIEF, 11, 12.8086, 21.829
BRISK, BRIEF, 12, 8.95978, 17.7779
BRISK, BRIEF, 13, 9.96439, 17.4963
BRISK, BRIEF, 14, 9.59863, 14.8559
BRISK, BRIEF, 15, 8.57352, 11.054
BRISK, BRIEF, 16, 9.51617, 16.1143
BRISK, BRIEF, 17, 9.54658, 15.0108
BRISK, BRIEF, 18, 8.3988, 17.6601
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
BRISK, ORB, 1, 12.5156, 26.2405
BRISK, ORB, 2, 12.6142, 20.1555
BRISK, ORB, 3, 14.091, 18.0446
BRISK, ORB, 4, 16.6894, 17.1207
BRISK, ORB, 5, 15.9082, 26.3307
BRISK, ORB, 6, 12.6787, 20.629
BRISK, ORB, 7, 11.9844, 20.1205
BRISK, ORB, 8, 13.1241, 16.0691
BRISK, ORB, 9, 13.0241, 15.4645
BRISK, ORB, 10, 11.1746, 12.5995
BRISK, ORB, 11, 12.8086, 13.9703
BRISK, ORB, 12, 8.95978, 14.8314
BRISK, ORB, 13, 9.96439, 11.5189
BRISK, ORB, 14, 9.59863, 12.1556
BRISK, ORB, 15, 8.57352, 11.4651
BRISK, ORB, 16, 9.51617, 17.3574
BRISK, ORB, 17, 9.54658, 10.7717
BRISK, ORB, 18, 8.3988, 12.1291
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
BRISK, ORB, 1, 12.5156, 26.2405
